ID	X	Y	Z
2690	435833.3333	387000	1804
2691	436000	387000	1804
2692	436166.6667	387000	1804
2693	436333.3333	387000	1804
2694	436500	387000	1810
2695	436666.6667	387000	1829
2696	436833.3333	387000	1860
2697	437000	387000	1886
2698	437166.6667	387000	1919
2699	437333.3333	387000	1970
2700	437500	387000	2012
2701	437666.6667	387000	2030
2702	437833.3333	387000	2070
2703	438000	387000	2066
2704	438166.6667	387000	2131
2705	421000	386833.3333	1655
2706	421166.6667	386833.3333	1779
2707	421333.3333	386833.3333	1876
2708	421500	386833.3333	2014
2709	421666.6667	386833.3333	2157
2710	421833.3333	386833.3333	2256
2711	422000	386833.3333	2420
2712	422166.6667	386833.3333	2607
2713	422333.3333	386833.3333	2559
2714	422500	386833.3333	2418
2715	422666.6667	386833.3333	2326
2716	422833.3333	386833.3333	2243
2717	423000	386833.3333	2124
2718	423166.6667	386833.3333	1962
2719	423333.3333	386833.3333	1871
2720	423500	386833.3333	1822
2721	423666.6667	386833.3333	1769
2722	423833.3333	386833.3333	1728
2723	424000	386833.3333	1705
2724	424166.6667	386833.3333	1686
2725	424333.3333	386833.3333	1650
2726	424500	386833.3333	1645
2727	424666.6667	386833.3333	1645
2728	424833.3333	386833.3333	1645
2729	425000	386833.3333	1645
2730	425166.6667	386833.3333	1645
2731	425333.3333	386833.3333	1645
2732	425500	386833.3333	1645
2733	425666.6667	386833.3333	1645
2734	425833.3333	386833.3333	1645
2735	426000	386833.3333	1645
2736	426166.6667	386833.3333	1645
2737	426333.3333	386833.3333	1645
2738	426500	386833.3333	1645
2739	426666.6667	386833.3333	1645
2740	426833.3333	386833.3333	1645
2741	427000	386833.3333	1645
2742	427166.6667	386833.3333	1645
2743	427333.3333	386833.3333	1645
2744	427500	386833.3333	1645
2745	427666.6667	386833.3333	1645
2746	427833.3333	386833.3333	1645
2747	428000	386833.3333	1645
2748	428166.6667	386833.3333	1645
2749	428333.3333	386833.3333	1645
2750	428500	386833.3333	1645
2751	428666.6667	386833.3333	1645
2752	428833.3333	386833.3333	1645
2753	429000	386833.3333	1645
2754	429166.6667	386833.3333	1645
2755	429333.3333	386833.3333	1645
2756	429500	386833.3333	1645
2757	429666.6667	386833.3333	1645
2758	429833.3333	386833.3333	1645
2759	430000	386833.3333	1645
2760	430166.6667	386833.3333	1645
2761	430333.3333	386833.3333	1645
2762	430500	386833.3333	1645
2763	430666.6667	386833.3333	1645
2764	430833.3333	386833.3333	1645
2765	431000	386833.3333	1645
2766	431166.6667	386833.3333	1645
2767	431333.3333	386833.3333	1645
2768	431500	386833.3333	1645
2769	431666.6667	386833.3333	1657
2770	431833.3333	386833.3333	1741
2771	432000	386833.3333	1806
2772	432166.6667	386833.3333	1815
2773	432333.3333	386833.3333	1822
2774	432500	386833.3333	1772
2775	432666.6667	386833.3333	1761
2776	432833.3333	386833.3333	1736
2777	433000	386833.3333	1718
2778	433166.6667	386833.3333	1713
2779	433333.3333	386833.3333	1721
2780	433500	386833.3333	1716
2781	433666.6667	386833.3333	1730
2782	433833.3333	386833.3333	1722
2783	434000	386833.3333	1724
2784	434166.6667	386833.3333	1738
2785	434333.3333	386833.3333	1752
2786	434500	386833.3333	1782
2787	434666.6667	386833.3333	1805
2788	434833.3333	386833.3333	1855
2789	435000	386833.3333	1949
2790	435166.6667	386833.3333	1935
2791	435333.3333	386833.3333	1808
2792	435500	386833.3333	1804
2793	435666.6667	386833.3333	1804
2794	435833.3333	386833.3333	1804
2795	436000	386833.3333	1804
2796	436166.6667	386833.3333	1804
2797	436333.3333	386833.3333	1809
2798	436500	386833.3333	1813
2799	436666.6667	386833.3333	1817
2800	436833.3333	386833.3333	1825
2801	437000	386833.3333	1839
2802	437166.6667	386833.3333	1857
2803	437333.3333	386833.3333	1888
2804	437500	386833.3333	1925
2805	437666.6667	386833.3333	1936
2806	437833.3333	386833.3333	1962
2807	438000	386833.3333	1987
2808	438166.6667	386833.3333	2049
2809	421000	386666.6667	1391
2810	421166.6667	386666.6667	1433
2811	421333.3333	386666.6667	1534
2812	421500	386666.6667	1732
2813	421666.6667	386666.6667	2009
2814	421833.3333	386666.6667	2342
2815	422000	386666.6667	2651
2816	422166.6667	386666.6667	2772
2817	422333.3333	386666.6667	2668
2818	422500	386666.6667	2542
2819	422666.6667	386666.6667	2418
2820	422833.3333	386666.6667	2244
2821	423000	386666.6667	2080
2822	423166.6667	386666.6667	1989
2823	423333.3333	386666.6667	1929
2824	423500	386666.6667	1892
2825	423666.6667	386666.6667	1855
2826	423833.3333	386666.6667	1817
2827	424000	386666.6667	1798
2828	424166.6667	386666.6667	1787
2829	424333.3333	386666.6667	1744
2830	424500	386666.6667	1671
2831	424666.6667	386666.6667	1645
2832	424833.3333	386666.6667	1645
2833	425000	386666.6667	1645
2834	425166.6667	386666.6667	1645
2835	425333.3333	386666.6667	1645
2836	425500	386666.6667	1645
2837	425666.6667	386666.6667	1645
2838	425833.3333	386666.6667	1645
2839	426000	386666.6667	1645
2840	426166.6667	386666.6667	1645
2841	426333.3333	386666.6667	1645
2842	426500	386666.6667	1645
2843	426666.6667	386666.6667	1645
2844	426833.3333	386666.6667	1645
2845	427000	386666.6667	1645
2846	427166.6667	386666.6667	1645
2847	427333.3333	386666.6667	1645
2848	427500	386666.6667	1645
2849	427666.6667	386666.6667	1645
2850	427833.3333	386666.6667	1645
2851	428000	386666.6667	1645
2852	428166.6667	386666.6667	1645
2853	428333.3333	386666.6667	1645
2854	428500	386666.6667	1645
2855	428666.6667	386666.6667	1645
2856	428833.3333	386666.6667	1645
2857	429000	386666.6667	1645
2858	429166.6667	386666.6667	1645
2859	429333.3333	386666.6667	1645
2860	429500	386666.6667	1645
2861	429666.6667	386666.6667	1645
2862	429833.3333	386666.6667	1645
2863	430000	386666.6667	1645
2864	430166.6667	386666.6667	1645
2865	430333.3333	386666.6667	1645
2866	430500	386666.6667	1645
2867	430666.6667	386666.6667	1645
2868	430833.3333	386666.6667	1645
2869	431000	386666.6667	1645
2870	431166.6667	386666.6667	1645
2871	431333.3333	386666.6667	1645
2872	431500	386666.6667	1645
2873	431666.6667	386666.6667	1679
2874	431833.3333	386666.6667	1722
2875	432000	386666.6667	1720
2876	432166.6667	386666.6667	1705
2877	432333.3333	386666.6667	1704
2878	432500	386666.6667	1707
2879	432666.6667	386666.6667	1720
2880	432833.3333	386666.6667	1722
2881	433000	386666.6667	1713
2882	433166.6667	386666.6667	1689
2883	433333.3333	386666.6667	1714
2884	433500	386666.6667	1753
2885	433666.6667	386666.6667	1780
2886	433833.3333	386666.6667	1784
2887	434000	386666.6667	1786
2888	434166.6667	386666.6667	1786
2889	434333.3333	386666.6667	1816
2890	434500	386666.6667	1866
2891	434666.6667	386666.6667	1954
2892	434833.3333	386666.6667	2014
2893	435000	386666.6667	2191
2894	435166.6667	386666.6667	2036
2895	435333.3333	386666.6667	1814
2896	435500	386666.6667	1804
2897	435666.6667	386666.6667	1804
2898	435833.3333	386666.6667	1804
2899	436000	386666.6667	1804
2900	436166.6667	386666.6667	1804
2901	436333.3333	386666.6667	1807
2902	436500	386666.6667	1815
2903	436666.6667	386666.6667	1819
2904	436833.3333	386666.6667	1827
2905	437000	386666.6667	1841
2906	437166.6667	386666.6667	1852
2907	437333.3333	386666.6667	1858
2908	437500	386666.6667	1866
2909	437666.6667	386666.6667	1877
2910	437833.3333	386666.6667	1897
2911	438000	386666.6667	1925
2912	438166.6667	386666.6667	1973
2913	421000	386500	1328
2914	421166.6667	386500	1393
2915	421333.3333	386500	1481
2916	421500	386500	1633
2917	421666.6667	386500	2016
2918	421833.3333	386500	2455
2919	422000	386500	2725
2920	422166.6667	386500	2654
2921	422333.3333	386500	2538
2922	422500	386500	2581
2923	422666.6667	386500	2588
2924	422833.3333	386500	2384
2925	423000	386500	2121
2926	423166.6667	386500	1988
2927	423333.3333	386500	1928
2928	423500	386500	1885
2929	423666.6667	386500	1843
2930	423833.3333	386500	1796
2931	424000	386500	1753
2932	424166.6667	386500	1805
2933	424333.3333	386500	1816
2934	424500	386500	1668
2935	424666.6667	386500	1645
2936	424833.3333	386500	1645
2937	425000	386500	1645
2938	425166.6667	386500	1645
2939	425333.3333	386500	1645
2940	425500	386500	1645
2941	425666.6667	386500	1645
2942	425833.3333	386500	1645
2943	426000	386500	1645
2944	426166.6667	386500	1645
2945	426333.3333	386500	1645
2946	426500	386500	1645
2947	426666.6667	386500	1645
2948	426833.3333	386500	1645
2949	427000	386500	1645
2950	427166.6667	386500	1645
2951	427333.3333	386500	1645
2952	427500	386500	1645
2953	427666.6667	386500	1645
2954	427833.3333	386500	1645
2955	428000	386500	1645
2956	428166.6667	386500	1645
2957	428333.3333	386500	1645
2958	428500	386500	1645
2959	428666.6667	386500	1645
2960	428833.3333	386500	1645
2961	429000	386500	1645
2962	429166.6667	386500	1645
2963	429333.3333	386500	1645
2964	429500	386500	1645
2965	429666.6667	386500	1645
2966	429833.3333	386500	1645
2967	430000	386500	1645
2968	430166.6667	386500	1645
2969	430333.3333	386500	1645
2970	430500	386500	1645
2971	430666.6667	386500	1645
2972	430833.3333	386500	1645
2973	431000	386500	1645
2974	431166.6667	386500	1645
2975	431333.3333	386500	1645
2976	431500	386500	1656
2977	431666.6667	386500	1718
2978	431833.3333	386500	1728
2979	432000	386500	1709
2980	432166.6667	386500	1685
2981	432333.3333	386500	1686
2982	432500	386500	1686
2983	432666.6667	386500	1678
2984	432833.3333	386500	1680
2985	433000	386500	1689
2986	433166.6667	386500	1716
2987	433333.3333	386500	1771
2988	433500	386500	1836
2989	433666.6667	386500	1905
2990	433833.3333	386500	1982
2991	434000	386500	1986
2992	434166.6667	386500	1924
2993	434333.3333	386500	1948
2994	434500	386500	2014
2995	434666.6667	386500	2152
2996	434833.3333	386500	2282
2997	435000	386500	2301
2998	435166.6667	386500	1952
2999	435333.3333	386500	1818
3000	435500	386500	1804
3001	435666.6667	386500	1804
3002	435833.3333	386500	1804
3003	436000	386500	1804
3004	436166.6667	386500	1807
3005	436333.3333	386500	1812
3006	436500	386500	1824
3007	436666.6667	386500	1866
3008	436833.3333	386500	1905
3009	437000	386500	1920
3010	437166.6667	386500	1893
3011	437333.3333	386500	1879
3012	437500	386500	1916
3013	437666.6667	386500	1940
3014	437833.3333	386500	1994
3015	438000	386500	2022
3016	438166.6667	386500	2051
3017	421000	386333.3333	1341
3018	421166.6667	386333.3333	1396
3019	421333.3333	386333.3333	1454
3020	421500	386333.3333	1642
3021	421666.6667	386333.3333	2088
3022	421833.3333	386333.3333	2548
3023	422000	386333.3333	2529
3024	422166.6667	386333.3333	2253
3025	422333.3333	386333.3333	2264
3026	422500	386333.3333	2339
3027	422666.6667	386333.3333	2349
3028	422833.3333	386333.3333	2383
3029	423000	386333.3333	2246
3030	423166.6667	386333.3333	2042
3031	423333.3333	386333.3333	1916
3032	423500	386333.3333	1839
3033	423666.6667	386333.3333	1788
3034	423833.3333	386333.3333	1729
3035	424000	386333.3333	1696
3036	424166.6667	386333.3333	1753
3037	424333.3333	386333.3333	1749
3038	424500	386333.3333	1663
3039	424666.6667	386333.3333	1654
3040	424833.3333	386333.3333	1651
3041	425000	386333.3333	1645
3042	425166.6667	386333.3333	1645
3043	425333.3333	386333.3333	1645
3044	425500	386333.3333	1645
3045	425666.6667	386333.3333	1645
3046	425833.3333	386333.3333	1645
3047	426000	386333.3333	1645
3048	426166.6667	386333.3333	1645
3049	426333.3333	386333.3333	1645
3050	426500	386333.3333	1645
3051	426666.6667	386333.3333	1645
3052	426833.3333	386333.3333	1645
3053	427000	386333.3333	1645
3054	427166.6667	386333.3333	1645
3055	427333.3333	386333.3333	1645
3056	427500	386333.3333	1645
3057	427666.6667	386333.3333	1645
3058	427833.3333	386333.3333	1645
3059	428000	386333.3333	1645
3060	428166.6667	386333.3333	1645
3061	428333.3333	386333.3333	1645
3062	428500	386333.3333	1645
3063	428666.6667	386333.3333	1645
3064	428833.3333	386333.3333	1645
3065	429000	386333.3333	1645
3066	429166.6667	386333.3333	1645
3067	429333.3333	386333.3333	1645
3068	429500	386333.3333	1645
3069	429666.6667	386333.3333	1645
3070	429833.3333	386333.3333	1645
3071	430000	386333.3333	1645
3072	430166.6667	386333.3333	1645
3073	430333.3333	386333.3333	1645
3074	430500	386333.3333	1645
3075	430666.6667	386333.3333	1645
3076	430833.3333	386333.3333	1645
3077	431000	386333.3333	1645
3078	431166.6667	386333.3333	1645
3079	431333.3333	386333.3333	1653
3080	431500	386333.3333	1739
3081	431666.6667	386333.3333	1742
3082	431833.3333	386333.3333	1759
3083	432000	386333.3333	1733
3084	432166.6667	386333.3333	1699
3085	432333.3333	386333.3333	1676
3086	432500	386333.3333	1669
3087	432666.6667	386333.3333	1675
3088	432833.3333	386333.3333	1700
3089	433000	386333.3333	1715
3090	433166.6667	386333.3333	1783
3091	433333.3333	386333.3333	1873
3092	433500	386333.3333	1840
3093	433666.6667	386333.3333	1927
3094	433833.3333	386333.3333	2015
3095	434000	386333.3333	2024
3096	434166.6667	386333.3333	2118
3097	434333.3333	386333.3333	2173
3098	434500	386333.3333	2209
3099	434666.6667	386333.3333	2352
3100	434833.3333	386333.3333	2330
3101	435000	386333.3333	2199
3102	435166.6667	386333.3333	1936
3103	435333.3333	386333.3333	1832
3104	435500	386333.3333	1804
3105	435666.6667	386333.3333	1804
3106	435833.3333	386333.3333	1804
3107	436000	386333.3333	1808
3108	436166.6667	386333.3333	1842
3109	436333.3333	386333.3333	1883
3110	436500	386333.3333	1964
3111	436666.6667	386333.3333	2017
3112	436833.3333	386333.3333	2034
3113	437000	386333.3333	2009
3114	437166.6667	386333.3333	1968
3115	437333.3333	386333.3333	1916
3116	437500	386333.3333	2018
3117	437666.6667	386333.3333	2041
3118	437833.3333	386333.3333	2152
3119	438000	386333.3333	2213
3120	438166.6667	386333.3333	2247
3121	421000	386166.6667	1391
3122	421166.6667	386166.6667	1445
3123	421333.3333	386166.6667	1498
3124	421500	386166.6667	1661
3125	421666.6667	386166.6667	1976
3126	421833.3333	386166.6667	2468
3127	422000	386166.6667	2428
3128	422166.6667	386166.6667	2249
3129	422333.3333	386166.6667	2273
3130	422500	386166.6667	2349
3131	422666.6667	386166.6667	2366
3132	422833.3333	386166.6667	2394
3133	423000	386166.6667	2412
3134	423166.6667	386166.6667	2138
3135	423333.3333	386166.6667	1945
3136	423500	386166.6667	1855
3137	423666.6667	386166.6667	1781
3138	423833.3333	386166.6667	1726
3139	424000	386166.6667	1661
3140	424166.6667	386166.6667	1655
3141	424333.3333	386166.6667	1675
3142	424500	386166.6667	1655
3143	424666.6667	386166.6667	1653
3144	424833.3333	386166.6667	1653
3145	425000	386166.6667	1645
3146	425166.6667	386166.6667	1645
3147	425333.3333	386166.6667	1645
3148	425500	386166.6667	1645
3149	425666.6667	386166.6667	1645
3150	425833.3333	386166.6667	1645
3151	426000	386166.6667	1645
3152	426166.6667	386166.6667	1645
3153	426333.3333	386166.6667	1645
3154	426500	386166.6667	1645
3155	426666.6667	386166.6667	1645
3156	426833.3333	386166.6667	1645
3157	427000	386166.6667	1645
3158	427166.6667	386166.6667	1645
3159	427333.3333	386166.6667	1645
3160	427500	386166.6667	1645
3161	427666.6667	386166.6667	1645
3162	427833.3333	386166.6667	1645
3163	428000	386166.6667	1645
3164	428166.6667	386166.6667	1645
3165	428333.3333	386166.6667	1645
3166	428500	386166.6667	1645
3167	428666.6667	386166.6667	1645
3168	428833.3333	386166.6667	1645
3169	429000	386166.6667	1645
3170	429166.6667	386166.6667	1645
3171	429333.3333	386166.6667	1645
3172	429500	386166.6667	1645
3173	429666.6667	386166.6667	1645
3174	429833.3333	386166.6667	1645
3175	430000	386166.6667	1645
3176	430166.6667	386166.6667	1645
3177	430333.3333	386166.6667	1645
3178	430500	386166.6667	1645
3179	430666.6667	386166.6667	1645
3180	430833.3333	386166.6667	1645
3181	431000	386166.6667	1648
3182	431166.6667	386166.6667	1651
3183	431333.3333	386166.6667	1652
3184	431500	386166.6667	1648
3185	431666.6667	386166.6667	1645
3186	431833.3333	386166.6667	1653
3187	432000	386166.6667	1698
3188	432166.6667	386166.6667	1716
3189	432333.3333	386166.6667	1672
3190	432500	386166.6667	1672
3191	432666.6667	386166.6667	1683
3192	432833.3333	386166.6667	1708
3193	433000	386166.6667	1779
3194	433166.6667	386166.6667	1853
3195	433333.3333	386166.6667	1909
3196	433500	386166.6667	1908
3197	433666.6667	386166.6667	1892
3198	433833.3333	386166.6667	1885
3199	434000	386166.6667	1920
3200	434166.6667	386166.6667	2040
3201	434333.3333	386166.6667	2042
3202	434500	386166.6667	2193
3203	434666.6667	386166.6667	2132
3204	434833.3333	386166.6667	2062
3205	435000	386166.6667	2050
3206	435166.6667	386166.6667	1956
3207	435333.3333	386166.6667	1834
3208	435500	386166.6667	1806
3209	435666.6667	386166.6667	1804
3210	435833.3333	386166.6667	1805
3211	436000	386166.6667	1836
3212	436166.6667	386166.6667	1912
3213	436333.3333	386166.6667	1962
3214	436500	386166.6667	2048
3215	436666.6667	386166.6667	2143
3216	436833.3333	386166.6667	2225
3217	437000	386166.6667	2173
3218	437166.6667	386166.6667	2163
3219	437333.3333	386166.6667	1986
3220	437500	386166.6667	1998
3221	437666.6667	386166.6667	2130
3222	437833.3333	386166.6667	2218
3223	438000	386166.6667	2302
3224	438166.6667	386166.6667	2357
3225	421000	386000	1438
3226	421166.6667	386000	1499
3227	421333.3333	386000	1570
3228	421500	386000	1672
3229	421666.6667	386000	1907
3230	421833.3333	386000	2122
3231	422000	386000	2332
3232	422166.6667	386000	2346
3233	422333.3333	386000	2335
3234	422500	386000	2357
3235	422666.6667	386000	2435
3236	422833.3333	386000	2431
3237	423000	386000	2277
3238	423166.6667	386000	2134
3239	423333.3333	386000	1988
3240	423500	386000	1883
3241	423666.6667	386000	1756
3242	423833.3333	386000	1696
3243	424000	386000	1647
3244	424166.6667	386000	1645
3245	424333.3333	386000	1645
3246	424500	386000	1645
3247	424666.6667	386000	1645
3248	424833.3333	386000	1645
3249	425000	386000	1645
3250	425166.6667	386000	1645
3251	425333.3333	386000	1645
3252	425500	386000	1645
3253	425666.6667	386000	1645
3254	425833.3333	386000	1645
3255	426000	386000	1645
3256	426166.6667	386000	1645
3257	426333.3333	386000	1645
3258	426500	386000	1645
3259	426666.6667	386000	1645
3260	426833.3333	386000	1645
3261	427000	386000	1645
3262	427166.6667	386000	1645
3263	427333.3333	386000	1645
3264	427500	386000	1645
3265	427666.6667	386000	1645
3266	427833.3333	386000	1645
3267	428000	386000	1645
3268	428166.6667	386000	1645
3269	428333.3333	386000	1645
3270	428500	386000	1645
3271	428666.6667	386000	1645
3272	428833.3333	386000	1645
3273	429000	386000	1645
3274	429166.6667	386000	1645
3275	429333.3333	386000	1645
3276	429500	386000	1645
3277	429666.6667	386000	1645
3278	429833.3333	386000	1645
3279	430000	386000	1645
3280	430166.6667	386000	1645
3281	430333.3333	386000	1645
3282	430500	386000	1645
3283	430666.6667	386000	1645
3284	430833.3333	386000	1645
3285	431000	386000	1645
3286	431166.6667	386000	1645
3287	431333.3333	386000	1645
3288	431500	386000	1645
3289	431666.6667	386000	1645
3290	431833.3333	386000	1645
3291	432000	386000	1660
3292	432166.6667	386000	1691
3293	432333.3333	386000	1675
3294	432500	386000	1664
3295	432666.6667	386000	1679
3296	432833.3333	386000	1706
3297	433000	386000	1775
3298	433166.6667	386000	1827
3299	433333.3333	386000	1779
3300	433500	386000	1765
3301	433666.6667	386000	1752
3302	433833.3333	386000	1757
3303	434000	386000	1784
3304	434166.6667	386000	1834
3305	434333.3333	386000	1904
3306	434500	386000	2024
3307	434666.6667	386000	1954
3308	434833.3333	386000	1900
3309	435000	386000	1860
3310	435166.6667	386000	1821
3311	435333.3333	386000	1815
3312	435500	386000	1849
3313	435666.6667	386000	1836
3314	435833.3333	386000	1854
3315	436000	386000	1925
3316	436166.6667	386000	2055
3317	436333.3333	386000	2116
3318	436500	386000	2207
3319	436666.6667	386000	2329
3320	436833.3333	386000	2413
3321	437000	386000	2405
3322	437166.6667	386000	2241
3323	437333.3333	386000	2027
3324	437500	386000	2008
3325	437666.6667	386000	2180
3326	437833.3333	386000	2211
3327	438000	386000	2278
3328	438166.6667	386000	2346
3329	421000	385833.3333	1464
3330	421166.6667	385833.3333	1532
3331	421333.3333	385833.3333	1621
3332	421500	385833.3333	1745
3333	421666.6667	385833.3333	1870
3334	421833.3333	385833.3333	2001
3335	422000	385833.3333	2131
3336	422166.6667	385833.3333	2274
3337	422333.3333	385833.3333	2454
3338	422500	385833.3333	2517
3339	422666.6667	385833.3333	2449
3340	422833.3333	385833.3333	2225
3341	423000	385833.3333	2084
3342	423166.6667	385833.3333	2003
3343	423333.3333	385833.3333	1962
3344	423500	385833.3333	1887
3345	423666.6667	385833.3333	1736
3346	423833.3333	385833.3333	1662
3347	424000	385833.3333	1686
3348	424166.6667	385833.3333	1655
3349	424333.3333	385833.3333	1645
3350	424500	385833.3333	1645
3351	424666.6667	385833.3333	1645
3352	424833.3333	385833.3333	1645
3353	425000	385833.3333	1645
3354	425166.6667	385833.3333	1645
3355	425333.3333	385833.3333	1645
3356	425500	385833.3333	1645
3357	425666.6667	385833.3333	1645
3358	425833.3333	385833.3333	1645
3359	426000	385833.3333	1645
3360	426166.6667	385833.3333	1645
3361	426333.3333	385833.3333	1645
3362	426500	385833.3333	1645
3363	426666.6667	385833.3333	1645
3364	426833.3333	385833.3333	1645
3365	427000	385833.3333	1645
3366	427166.6667	385833.3333	1645
3367	427333.3333	385833.3333	1645
3368	427500	385833.3333	1645
3369	427666.6667	385833.3333	1645
3370	427833.3333	385833.3333	1645
3371	428000	385833.3333	1645
3372	428166.6667	385833.3333	1645
3373	428333.3333	385833.3333	1645
3374	428500	385833.3333	1645
3375	428666.6667	385833.3333	1645
3376	428833.3333	385833.3333	1645
3377	429000	385833.3333	1645
3378	429166.6667	385833.3333	1645
3379	429333.3333	385833.3333	1645
3380	429500	385833.3333	1645
3381	429666.6667	385833.3333	1645
3382	429833.3333	385833.3333	1645
3383	430000	385833.3333	1645
3384	430166.6667	385833.3333	1645
3385	430333.3333	385833.3333	1645
3386	430500	385833.3333	1645
3387	430666.6667	385833.3333	1645
3388	430833.3333	385833.3333	1645
3389	431000	385833.3333	1645
3390	431166.6667	385833.3333	1645
3391	431333.3333	385833.3333	1645
3392	431500	385833.3333	1645
3393	431666.6667	385833.3333	1645
3394	431833.3333	385833.3333	1645
3395	432000	385833.3333	1645
3396	432166.6667	385833.3333	1646
3397	432333.3333	385833.3333	1659
3398	432500	385833.3333	1679
3399	432666.6667	385833.3333	1689
3400	432833.3333	385833.3333	1697
3401	433000	385833.3333	1703
3402	433166.6667	385833.3333	1702
3403	433333.3333	385833.3333	1693
3404	433500	385833.3333	1695
3405	433666.6667	385833.3333	1706
3406	433833.3333	385833.3333	1723
3407	434000	385833.3333	1754
3408	434166.6667	385833.3333	1823
3409	434333.3333	385833.3333	1916
3410	434500	385833.3333	1947
3411	434666.6667	385833.3333	1864
3412	434833.3333	385833.3333	1839
3413	435000	385833.3333	1852
3414	435166.6667	385833.3333	1864
3415	435333.3333	385833.3333	1892
3416	435500	385833.3333	1948
3417	435666.6667	385833.3333	1921
3418	435833.3333	385833.3333	1980
3419	436000	385833.3333	2087
3420	436166.6667	385833.3333	2274
3421	436333.3333	385833.3333	2401
3422	436500	385833.3333	2423
3423	436666.6667	385833.3333	2538
3424	436833.3333	385833.3333	2383
3425	437000	385833.3333	2226
3426	437166.6667	385833.3333	2109
3427	437333.3333	385833.3333	2047
3428	437500	385833.3333	1997
3429	437666.6667	385833.3333	2058
3430	437833.3333	385833.3333	2129
3431	438000	385833.3333	2239
3432	438166.6667	385833.3333	2349
3433	421000	385666.6667	1527
3434	421166.6667	385666.6667	1581
3435	421333.3333	385666.6667	1646
3436	421500	385666.6667	1765
3437	421666.6667	385666.6667	1886
3438	421833.3333	385666.6667	2061
3439	422000	385666.6667	2114
3440	422166.6667	385666.6667	2156
3441	422333.3333	385666.6667	2168
3442	422500	385666.6667	2132
3443	422666.6667	385666.6667	2137
3444	422833.3333	385666.6667	2027
3445	423000	385666.6667	1920
3446	423166.6667	385666.6667	1883
3447	423333.3333	385666.6667	1835
3448	423500	385666.6667	1765
3449	423666.6667	385666.6667	1709
3450	423833.3333	385666.6667	1651
3451	424000	385666.6667	1645
3452	424166.6667	385666.6667	1645
3453	424333.3333	385666.6667	1645
3454	424500	385666.6667	1645
3455	424666.6667	385666.6667	1645
3456	424833.3333	385666.6667	1645
3457	425000	385666.6667	1645
3458	425166.6667	385666.6667	1645
3459	425333.3333	385666.6667	1645
3460	425500	385666.6667	1645
3461	425666.6667	385666.6667	1645
3462	425833.3333	385666.6667	1645
3463	426000	385666.6667	1645
3464	426166.6667	385666.6667	1645
3465	426333.3333	385666.6667	1645
3466	426500	385666.6667	1645
3467	426666.6667	385666.6667	1645
3468	426833.3333	385666.6667	1645
3469	427000	385666.6667	1645
3470	427166.6667	385666.6667	1645
3471	427333.3333	385666.6667	1645
3472	427500	385666.6667	1645
3473	427666.6667	385666.6667	1645
3474	427833.3333	385666.6667	1645
3475	428000	385666.6667	1645
3476	428166.6667	385666.6667	1645
3477	428333.3333	385666.6667	1645
3478	428500	385666.6667	1645
3479	428666.6667	385666.6667	1645
3480	428833.3333	385666.6667	1645
3481	429000	385666.6667	1645
3482	429166.6667	385666.6667	1645
3483	429333.3333	385666.6667	1645
3484	429500	385666.6667	1645
3485	429666.6667	385666.6667	1645
3486	429833.3333	385666.6667	1645
3487	430000	385666.6667	1645
3488	430166.6667	385666.6667	1645
3489	430333.3333	385666.6667	1645
3490	430500	385666.6667	1645
3491	430666.6667	385666.6667	1645
3492	430833.3333	385666.6667	1645
3493	431000	385666.6667	1645
3494	431166.6667	385666.6667	1645
3495	431333.3333	385666.6667	1645
3496	431500	385666.6667	1645
3497	431666.6667	385666.6667	1645
3498	431833.3333	385666.6667	1645
3499	432000	385666.6667	1645
3500	432166.6667	385666.6667	1645
3501	432333.3333	385666.6667	1645
3502	432500	385666.6667	1646
3503	432666.6667	385666.6667	1652
3504	432833.3333	385666.6667	1658
3505	433000	385666.6667	1661
3506	433166.6667	385666.6667	1668
3507	433333.3333	385666.6667	1701
3508	433500	385666.6667	1723
3509	433666.6667	385666.6667	1739
3510	433833.3333	385666.6667	1753
3511	434000	385666.6667	1835
3512	434166.6667	385666.6667	1991
3513	434333.3333	385666.6667	2022
3514	434500	385666.6667	1936
3515	434666.6667	385666.6667	1872
3516	434833.3333	385666.6667	1908
3517	435000	385666.6667	1997
3518	435166.6667	385666.6667	2026
3519	435333.3333	385666.6667	2151
3520	435500	385666.6667	2187
3521	435666.6667	385666.6667	2119
3522	435833.3333	385666.6667	2180
3523	436000	385666.6667	2248
3524	436166.6667	385666.6667	2306
3525	436333.3333	385666.6667	2344
3526	436500	385666.6667	2310
3527	436666.6667	385666.6667	2236
3528	436833.3333	385666.6667	2172
3529	437000	385666.6667	2131
3530	437166.6667	385666.6667	2091
3531	437333.3333	385666.6667	2050
3532	437500	385666.6667	2033
3533	437666.6667	385666.6667	2087
3534	437833.3333	385666.6667	2149
3535	438000	385666.6667	2284
3536	438166.6667	385666.6667	2469
3537	421000	385500	1589
3538	421166.6667	385500	1638
3539	421333.3333	385500	1670
3540	421500	385500	1778
3541	421666.6667	385500	1924
3542	421833.3333	385500	2239
3543	422000	385500	2300
3544	422166.6667	385500	2145
3545	422333.3333	385500	1977
3546	422500	385500	1936
3547	422666.6667	385500	1927
3548	422833.3333	385500	1912
3549	423000	385500	1800
3550	423166.6667	385500	1793
3551	423333.3333	385500	1779
3552	423500	385500	1731
3553	423666.6667	385500	1645
3554	423833.3333	385500	1645
3555	424000	385500	1645
